antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Core i3,"8 GB, Processing & Multitasking",0.22033898305084745,0.4533898305084746,0.13665254237288135,0.6201923076923077,1.367900790797987,1.0,0.03675308819304797,1.4391761424587,0.34496124031007747,0.25443786982248523,0.30515802027429934,0.4607970884255931
"Core i5, Thin and Light Laptop, Windows 11 Home","DDR4, Intel, Processing & Multitasking",0.07838983050847458,0.4841101694915254,0.05190677966101695,0.6621621621621622,1.367792299958602,1.0,0.013957465527147377,1.5270338983050848,0.29176636171710074,0.1016597510373444,0.3451356901048893,0.3846915843633568
"8 GB, Core i3, DDR4, Windows 11 Home",Thin and Light Laptop,0.07838983050847458,0.513771186440678,0.05508474576271186,0.7027027027027027,1.3677347450543327,1.0,0.014810309537489227,1.6354969183359016,0.2917329796640142,0.10256410256410255,0.3885650356238592,0.40495959877403176
"8 GB, Intel, Windows 11 Home",Thin and Light Laptop,0.15677966101694915,0.513771186440678,0.11016949152542373,0.7027027027027027,1.3677347450543327,1.0,0.029620619074978455,1.6354969183359016,0.31885388480865867,0.19659735349716445,0.3885650356238592,0.4585678461967122
"8 GB, Core i3, DDR4, Intel, Windows 11 Home",Thin and Light Laptop,0.07838983050847458,0.513771186440678,0.05508474576271186,0.7027027027027027,1.3677347450543327,1.0,0.014810309537489227,1.6354969183359016,0.2917329796640142,0.10256410256410255,0.3885650356238592,0.40495959877403176
"Everyday Use, Intel",Windows 11 Home,0.1673728813559322,0.388771186440678,0.08898305084745763,0.5316455696202531,1.3675025006035937,1.0,0.023913297184717033,1.3050561154374711,0.3227614200896643,0.19047619047619047,0.2337494241274158,0.38026420170385955
"Everyday Use, Windows 11 Home","Intel, Thin and Light Laptop",0.11652542372881355,0.3855932203389831,0.0614406779661017,0.5272727272727273,1.3674325674325676,1.0,0.016509264579143923,1.2997066492829206,0.3041428925824857,0.13942307692307693,0.23059561128526654,0.34330669330669333
"Core i5, Thin and Light Laptop","DDR4, Intel",0.1853813559322034,0.614406779661017,0.15572033898305085,0.84,1.3671724137931034,1.0,0.041820777075553,2.4099576271186436,0.32967985633785374,0.24177631578947367,0.5850549450549449,0.5467241379310345
Everyday Use,Windows 11 Home,0.21927966101694915,0.388771186440678,0.11652542372881355,0.5314009661835749,1.3668733299108846,1.0,0.03127580975294454,1.304374890791543,0.3437893178734426,0.23706896551724135,0.2333492410351728,0.4155642433097711
Transparent Silver,Thin and Light Laptop,0.0815677966101695,0.513771186440678,0.057203389830508475,0.7012987012987013,1.3650020083009773,1.0,0.015296206190749784,1.6278095062638172,0.2911487034901106,0.10629921259842517,0.38567750332456213,0.4063194537421342
"Everyday Use, Processing & Multitasking, Thin and Light Laptop",8 GB,0.07733050847457627,0.5720338983050848,0.06038135593220339,0.7808219178082192,1.3649923896499239,1.0,0.01614568371157713,1.9525953389830508,0.28980603057586557,0.10251798561151079,0.48786111487861117,0.44318873668188735
"Core i5, DDR4, Intel, Processing & Multitasking, Windows 10 Home",8 GB,0.12076271186440678,0.5720338983050848,0.09427966101694915,0.7807017543859649,1.364782326185835,1.0,0.025199296179258826,1.9515254237288133,0.3039935020982807,0.1575221238938053,0.48758033698106645,0.4727582846003898
"Core i5, DDR4, Processing & Multitasking, Windows 10 Home",8 GB,0.12076271186440678,0.5720338983050848,0.09427966101694915,0.7807017543859649,1.364782326185835,1.0,0.025199296179258826,1.9515254237288133,0.3039935020982807,0.1575221238938053,0.48758033698106645,0.4727582846003898
"Core i3, Intel, Windows 11 Home","DDR4, Processing & Multitasking, Thin and Light Laptop",0.09745762711864407,0.3983050847457627,0.05296610169491525,0.5434782608695652,1.364477335800185,1.0,0.014148233266302782,1.3179983857949957,0.2959624413145539,0.11961722488038276,0.2412737293325168,0.33822849213691025
"Core i3, Windows 11 Home","DDR4, Processing & Multitasking, Thin and Light Laptop",0.09745762711864407,0.3983050847457627,0.05296610169491525,0.5434782608695652,1.364477335800185,1.0,0.014148233266302782,1.3179983857949957,0.2959624413145539,0.11961722488038276,0.2412737293325168,0.33822849213691025
"Processing & Multitasking, Windows 11 Home","Intel, Thin and Light Laptop",0.2923728813559322,0.3855932203389831,0.15360169491525424,0.5253623188405797,1.3624781016085363,1.0,0.04086469405343292,1.2944753525682493,0.3759653107577947,0.29292929292929293,0.2274862568715642,0.46185698359611405
"Core i3, Processing & Multitasking, Thin and Light Laptop","8 GB, DDR4",0.11758474576271187,0.5423728813559322,0.08686440677966102,0.7387387387387387,1.3620495495495495,1.0,0.023089629416834248,1.7516072472238458,0.30123268819723015,0.15157116451016636,0.42909576242909575,0.44944749436936937
"Core i3, Intel, Processing & Multitasking, Thin and Light Laptop","8 GB, DDR4",0.11758474576271187,0.5423728813559322,0.08686440677966102,0.7387387387387387,1.3620495495495495,1.0,0.023089629416834248,1.7516072472238458,0.30123268819723015,0.15157116451016636,0.42909576242909575,0.44944749436936937
Ryzen 5 Hexa Core,8 GB,0.09110169491525423,0.5720338983050848,0.07097457627118645,0.7790697674418606,1.361929371231697,1.0,0.01886131858661305,1.9371097234611967,0.2923842326827403,0.11985688729874777,0.4837669813492981,0.45157192075796737
"AMD, Ryzen 5 Hexa Core",8 GB,0.09110169491525423,0.5720338983050848,0.07097457627118645,0.7790697674418606,1.361929371231697,1.0,0.01886131858661305,1.9371097234611967,0.2923842326827403,0.11985688729874777,0.4837669813492981,0.45157192075796737
"Everyday Use, Intel, Windows 11 Home","DDR4, Thin and Light Laptop",0.08898305084745763,0.4459745762711864,0.05402542372881356,0.6071428571428572,1.3613844587716324,1.0,0.014341245331801214,1.4102465331278893,0.2913816689466486,0.11233480176211455,0.29090412455613235,0.36414149983033595
"DDR4, Intel, Processing & Multitasking, Windows 11 Home",Thin and Light Laptop,0.17266949152542374,0.513771186440678,0.12076271186440678,0.6993865030674846,1.3612801214344443,1.0,0.03205010234128122,1.6174550328606017,0.32078756430127797,0.2134831460674157,0.38174479062245203,0.4672190247296186
"Processing & Multitasking, Windows 11 Home",Thin and Light Laptop,0.2923728813559322,0.513771186440678,0.2044491525423729,0.6992753623188406,1.361063797997908,1.0,0.05423639040505601,1.616857259546661,0.3748875306382054,0.33978873239436624,0.3815162135707745,0.5486067533243688
"8 GB, Core i3","Intel, Processing & Multitasking",0.17584745762711865,0.5709745762711864,0.13665254237288135,0.7771084337349398,1.361021078749134,1.0,0.03624811476587188,1.924816765918461,0.3218548853151591,0.22395833333333334,0.48047002826119295,0.5082202651049467
"Gaming, Intel",Windows 10 Home,0.1239406779661017,0.4523305084745763,0.07627118644067797,0.6153846153846154,1.3604755899837868,1.0,0.02020903655558748,1.4239406779661017,0.3024486094316808,0.15254237288135594,0.29772355304270204,0.39200144118176905
"8 GB, Core i5, Intel, Thin and Light Laptop, Windows 10 Home","DDR4, Processing & Multitasking",0.0635593220338983,0.6747881355932204,0.05826271186440678,0.9166666666666666,1.358451072736787,1.0,0.01537363544958345,3.9025423728813537,0.2817770464829288,0.08566978193146416,0.7437567861020629,0.5015044479330193
"8 GB, Core i5, Thin and Light Laptop, Windows 10 Home","DDR4, Processing & Multitasking",0.0635593220338983,0.6747881355932204,0.05826271186440678,0.9166666666666666,1.358451072736787,1.0,0.01537363544958345,3.9025423728813537,0.2817770464829288,0.08566978193146416,0.7437567861020629,0.5015044479330193
"Core i3, DDR4, Intel, Processing & Multitasking",8 GB,0.1663135593220339,0.5720338983050848,0.1292372881355932,0.7770700636942675,1.3584335928284972,1.0,0.03410029445561619,1.9197336561743334,0.316495511071302,0.2121739130434782,0.47909440625591204,0.5014979948100967
"Core i3, DDR4, Processing & Multitasking",8 GB,0.1663135593220339,0.5720338983050848,0.1292372881355932,0.7770700636942675,1.3584335928284972,1.0,0.03410029445561619,1.9197336561743334,0.316495511071302,0.2121739130434782,0.47909440625591204,0.5014979948100967
"8 GB, AMD, Processing & Multitasking","DDR4, Thin and Light Laptop",0.11016949152542373,0.4459745762711864,0.06673728813559322,0.6057692307692308,1.3583044034350449,1.0,0.01760449583453031,1.405332782141381,0.29644746787603937,0.13636363636363635,0.2884247683482867,0.3777064681162069
"Everyday Use, Intel, Thin and Light Laptop","8 GB, DDR4",0.09639830508474577,0.5423728813559322,0.07097457627118645,0.7362637362637363,1.357486263736264,1.0,0.018690749784544672,1.735169491525424,0.2914384700180224,0.125,0.4236874236874238,0.43356155563186816
"DDR4, Thin and Light Laptop","8 GB, Processing & Multitasking",0.4459745762711864,0.4533898305084746,0.274364406779661,0.6152019002375297,1.3568939108042712,1.0,0.07216406923297902,1.4205116133082236,0.4747484441557099,0.4389830508474576,0.2960282826050932,0.6101710435767087
"8 GB, Processing & Multitasking","DDR4, Thin and Light Laptop",0.4533898305084746,0.4459745762711864,0.274364406779661,0.6051401869158878,1.356893910804271,1.0,0.07216406923297902,1.4030939725203087,0.4811888300260393,0.4389830508474576,0.28728936223441315,0.6101710435767087
"8 GB, Intel, Processing & Multitasking, Windows 10 Home","DDR4, Thin and Light Laptop",0.1663135593220339,0.4459745762711864,0.10063559322033898,0.6050955414012739,1.356793803047037,1.0,0.02646397407354209,1.4029353471842536,0.31542834213870136,0.19668737060041405,0.2872087783609991,0.4153743740260526
"16 GB, Gaming, Gaming Laptop","DDR4, Windows 10 Home",0.11122881355932203,0.4141949152542373,0.0625,0.5619047619047619,1.3566191694068932,1.0,0.01642959099396725,1.3371637803979368,0.29577180258984664,0.13501144164759724,0.2521484543184362,0.3563999512848618
Everyday Use,"8 GB, Intel",0.21927966101694915,0.413135593220339,0.1228813559322034,0.5603864734299517,1.3564226433791653,1.0,0.03228912309681127,1.33495529893835,0.33656950357928234,0.24116424116424115,0.2509112471441777,0.4289111854329246
2 in 1 Laptop,"Intel, Processing & Multitasking",0.06567796610169492,0.5709745762711864,0.05084745762711865,0.7741935483870968,1.3559159734274941,1.0,0.013347008761850042,1.8999697336561743,0.28094293272864695,0.0867992766726944,0.4736758263639984,0.4316236758633072
"8 GB, DDR4, Everyday Use",Windows 11 Home,0.15677966101694915,0.388771186440678,0.0826271186440678,0.5270270270270271,1.3556226526253774,1.0,0.021675703820741167,1.292312348668281,0.3111068161319418,0.17848970251716245,0.22619326432151396,0.3697805434862656
"8 GB, Windows 11 Home","Intel, Thin and Light Laptop",0.2108050847457627,0.3855932203389831,0.11016949152542373,0.5226130653266332,1.3553481694185212,1.0,0.028884480034472845,1.2870205173951828,0.33221476510067105,0.22657952069716775,0.223011609773003,0.40416367552045945
"8 GB, DDR4, Windows 11 Home",Thin and Light Laptop,0.1917372881355932,0.513771186440678,0.13347457627118645,0.696132596685083,1.354946744888079,1.0,0.03496548226084459,1.6001348228043148,0.3241070128357153,0.23333333333333334,0.37505266072051924,0.4779632055590364
"Core i5, DDR4, Thin and Light Laptop, Windows 10 Home",8 GB,0.07521186440677965,0.5720338983050848,0.05826271186440678,0.7746478873239437,1.3541992696922276,1.0,0.015238975869003156,1.8990995762711869,0.28282828282828276,0.09892086330935251,0.47343466741040313,0.4382498695878978
"Core i5, DDR4, Intel, Processing & Multitasking, Thin and Light Laptop, Windows 10 Home",8 GB,0.07521186440677965,0.5720338983050848,0.05826271186440678,0.7746478873239437,1.3541992696922276,1.0,0.015238975869003156,1.8990995762711869,0.28282828282828276,0.09892086330935251,0.47343466741040313,0.4382498695878978
"Core i5, DDR4, Processing & Multitasking, Thin and Light Laptop, Windows 10 Home",8 GB,0.07521186440677965,0.5720338983050848,0.05826271186440678,0.7746478873239437,1.3541992696922276,1.0,0.015238975869003156,1.8990995762711869,0.28282828282828276,0.09892086330935251,0.47343466741040313,0.4382498695878978
"Core i5, DDR4, Intel, Thin and Light Laptop, Windows 10 Home",8 GB,0.07521186440677965,0.5720338983050848,0.05826271186440678,0.7746478873239437,1.3541992696922276,1.0,0.015238975869003156,1.8990995762711869,0.28282828282828276,0.09892086330935251,0.47343466741040313,0.4382498695878978
"Core i3, Intel, Windows 11 Home",Thin and Light Laptop,0.09745762711864407,0.513771186440678,0.06779661016949153,0.6956521739130435,1.354011653966831,1.0,0.017725689457052565,1.5976089588377722,0.2896860328638497,0.12475633528265108,0.374064601686085,0.4138054683998207
"Core i3, Windows 11 Home",Thin and Light Laptop,0.09745762711864407,0.513771186440678,0.06779661016949153,0.6956521739130435,1.354011653966831,1.0,0.017725689457052565,1.5976089588377722,0.2896860328638497,0.12475633528265108,0.374064601686085,0.4138054683998207
"Thin and Light Laptop, Windows 10 Home","DDR4, Intel, Processing & Multitasking",0.211864406779661,0.4841101694915254,0.13877118644067796,0.655,1.3529978118161927,1.0,0.03620547256535478,1.4953328420535497,0.3310350488385455,0.24904942965779467,0.331252566735113,0.47082603938730855
"Everyday Use, Performance","DDR4, Processing & Multitasking",0.06038135593220339,0.6747881355932204,0.05508474576271186,0.9122807017543859,1.3519513068385247,1.0,0.014340123168629704,3.7074152542372856,0.27705749718151074,0.08099688473520249,0.7302703011600661,0.4969566774078052
"Core i5, Processing & Multitasking, Thin and Light Laptop","DDR4, Intel",0.17478813559322035,0.614406779661017,0.1451271186440678,0.8303030303030303,1.3513897596656217,1.0,0.0377361031312841,2.2722457627118646,0.31509608987753335,0.22532894736842105,0.5599067599067599,0.5332549634273772
"AMD, DDR4, Ryzen 5 Hexa Core","8 GB, Processing & Multitasking",0.0847457627118644,0.4533898305084746,0.05190677966101695,0.6125,1.3509345794392524,1.0,0.013483912668773343,1.4106068890103882,0.28382464096749815,0.10675381263616558,0.2910852713178295,0.36349299065420565
"DDR4, Ryzen 5 Hexa Core","8 GB, Processing & Multitasking",0.0847457627118644,0.4533898305084746,0.05190677966101695,0.6125,1.3509345794392524,1.0,0.013483912668773343,1.4106068890103882,0.28382464096749815,0.10675381263616558,0.2910852713178295,0.36349299065420565
"DDR4, Processing & Multitasking, Windows 11 Home",Thin and Light Laptop,0.23834745762711865,0.513771186440678,0.1652542372881356,0.6933333333333334,1.3494982817869416,1.0,0.04279818119793162,1.5855287398673545,0.3400288862736706,0.2815884476534296,0.36929557007988384,0.5074914089347079
"8 GB, Core i3, DDR4, Windows 11 Home","Intel, Processing & Multitasking",0.07838983050847458,0.5709745762711864,0.06038135593220339,0.7702702702702703,1.3490447776162062,1.0,0.015622755673656993,1.8675224327018944,0.28074208509780196,0.10251798561151079,0.4645311978645313,0.4380108308679737
"Core i5, Intel, Windows 10 Home",8 GB,0.1483050847457627,0.5720338983050848,0.11440677966101695,0.7714285714285715,1.3485714285714285,1.0,0.02957124389543235,1.8723516949152543,0.3034825870646767,0.1888111888111888,0.46591230551626595,0.4857142857142857
"Core i5, Windows 10 Home",8 GB,0.1483050847457627,0.5720338983050848,0.11440677966101695,0.7714285714285715,1.3485714285714285,1.0,0.02957124389543235,1.8723516949152543,0.3034825870646767,0.1888111888111888,0.46591230551626595,0.4857142857142857
"8 GB, Core i3, Thin and Light Laptop",Windows 11 Home,0.11122881355932203,0.388771186440678,0.05826271186440678,0.5238095238095238,1.347346568055015,1.0,0.015020154050560182,1.2835805084745764,0.29006392891970956,0.13189448441247,0.22092927292234052,0.33683664201375374
"8 GB, Core i3, Intel, Thin and Light Laptop",Windows 11 Home,0.11122881355932203,0.388771186440678,0.05826271186440678,0.5238095238095238,1.347346568055015,1.0,0.015020154050560182,1.2835805084745764,0.29006392891970956,0.13189448441247,0.22092927292234052,0.33683664201375374
"8 GB, DDR4, Windows 11 Home","Intel, Thin and Light Laptop",0.1917372881355932,0.3855932203389831,0.09957627118644068,0.5193370165745856,1.3468520429846396,1.0,0.025643672795173794,1.2782485875706213,0.3186191126850896,0.20842572062084255,0.2176795580110497,0.3887893874081719
"Gaming Laptop, Intel",Windows 10 Home,0.1271186440677966,0.4523305084745763,0.07733050847457627,0.6083333333333334,1.3448868071818891,1.0,0.019830867566791158,1.3983050847457628,0.2937890676951723,0.1540084388185654,0.28484848484848496,0.38964676034348167
"Everyday Use, Windows 11 Home",Thin and Light Laptop,0.11652542372881355,0.513771186440678,0.08050847457627118,0.6909090909090909,1.344779756326148,1.0,0.02064106937661591,1.5730932203389831,0.29019941941183897,0.14643545279383427,0.3643097643097643,0.423805060918463
"DDR4, Everyday Use","8 GB, Intel",0.2097457627118644,0.413135593220339,0.11652542372881355,0.5555555555555556,1.3447293447293447,1.0,0.02987198362539499,1.3204449152542372,0.32439678284182294,0.2301255230125523,0.24267950260730048,0.4188034188034188
"Everyday Use, Intel, Windows 11 Home",Thin and Light Laptop,0.08898305084745763,0.513771186440678,0.0614406779661017,0.6904761904761905,1.3439371624938634,1.0,0.015723750359092216,1.5708930899608864,0.28091419406575785,0.11350293542074363,0.3634194418508144,0.40503190967108493
"8 GB, Core i3, DDR4","Intel, Processing & Multitasking",0.1684322033898305,0.5709745762711864,0.1292372881355932,0.7672955974842767,1.3438349610856348,1.0,0.033066782174662454,1.8436497938616578,0.3076850788347082,0.21180555555555555,0.45759763956828936,0.4968203404861086
Gaming Laptop,Windows 10 Home,0.22139830508474576,0.4523305084745763,0.13453389830508475,0.6076555023923446,1.3433882769516938,1.0,0.034388690390692325,1.395889313766019,0.3282982484332315,0.2495088408644401,0.28361082061580906,0.4525396949900833
"Core i5, Windows 10 Home","8 GB, DDR4",0.1483050847457627,0.5423728813559322,0.10805084745762712,0.7285714285714286,1.3433035714285715,1.0,0.0276141913243321,1.6859946476360397,0.30006828602087615,0.18545454545454548,0.40687830687830706,0.4638950892857143
"Core i5, Intel, Windows 10 Home","8 GB, DDR4",0.1483050847457627,0.5423728813559322,0.10805084745762712,0.7285714285714286,1.3433035714285715,1.0,0.0276141913243321,1.6859946476360397,0.30006828602087615,0.18545454545454548,0.40687830687830706,0.4638950892857143
"Core i3, DDR4, Intel, Processing & Multitasking, Windows 10 Home",Thin and Light Laptop,0.07521186440677965,0.513771186440678,0.05190677966101695,0.6901408450704226,1.3432844489618123,1.0,0.013265090850330369,1.569192989214176,0.276340089300325,0.09664694280078896,0.3627297554389519,0.39558588645273707
"Core i3, Intel, Processing & Multitasking, Windows 10 Home",Thin and Light Laptop,0.07521186440677965,0.513771186440678,0.05190677966101695,0.6901408450704226,1.3432844489618123,1.0,0.013265090850330369,1.569192989214176,0.276340089300325,0.09664694280078896,0.3627297554389519,0.39558588645273707
"Core i3, DDR4, Processing & Multitasking, Windows 10 Home",Thin and Light Laptop,0.07521186440677965,0.513771186440678,0.05190677966101695,0.6901408450704226,1.3432844489618123,1.0,0.013265090850330369,1.569192989214176,0.276340089300325,0.09664694280078896,0.3627297554389519,0.39558588645273707
"Core i3, Processing & Multitasking, Windows 10 Home",Thin and Light Laptop,0.07521186440677965,0.513771186440678,0.05190677966101695,0.6901408450704226,1.3432844489618123,1.0,0.013265090850330369,1.569192989214176,0.276340089300325,0.09664694280078896,0.3627297554389519,0.39558588645273707
"AMD, Gaming Laptop",Windows 10 Home,0.09427966101694915,0.4523305084745763,0.057203389830508475,0.6067415730337079,1.3413677867536773,1.0,0.014557822823901174,1.3926452784503631,0.28098332250379027,0.1168831168831169,0.2819420598526504,0.36660263663395
Transparent Silver,"DDR4, Intel, Processing & Multitasking",0.0815677966101695,0.4841101694915254,0.05296610169491525,0.6493506493506492,1.3413282559890873,1.0,0.013478301852915826,1.4712413684871308,0.2770703575547866,0.10330578512396695,0.3203018747166589,0.37937991986132025
Ryzen 5 Hexa Core,"8 GB, DDR4, Processing & Multitasking",0.09110169491525423,0.4247881355932203,0.05190677966101695,0.5697674418604651,1.3412979179957085,1.0,0.013207860528583748,1.336978928080623,0.2799581371009944,0.11187214611872147,0.2520450554627608,0.34598097778808795
"AMD, Ryzen 5 Hexa Core","8 GB, DDR4, Processing & Multitasking",0.09110169491525423,0.4247881355932203,0.05190677966101695,0.5697674418604651,1.3412979179957085,1.0,0.013207860528583748,1.336978928080623,0.2799581371009944,0.11187214611872147,0.2520450554627608,0.34598097778808795
"Black, DDR4",Windows 10 Home,0.09957627118644068,0.4523305084745763,0.06038135593220339,0.6063829787234043,1.3405750161941303,1.0,0.015339970554438379,1.391376546037563,0.28214654282765733,0.12284482758620689,0.2812872957734887,0.369936220040859
"Core i5, Processing & Multitasking, Windows 10 Home",8 GB,0.13135593220338984,0.5720338983050848,0.10063559322033898,0.7661290322580644,1.339307048984468,1.0,0.025495547256535467,1.8299240210403263,0.29165596919127074,0.16695957820738136,0.4535292238901306,0.47102747909199516
"Core i5, Intel, Processing & Multitasking, Windows 10 Home",8 GB,0.13135593220338984,0.5720338983050848,0.10063559322033898,0.7661290322580644,1.339307048984468,1.0,0.025495547256535467,1.8299240210403263,0.29165596919127074,0.16695957820738136,0.4535292238901306,0.47102747909199516
"Core i3, DDR4, Processing & Multitasking",Thin and Light Laptop,0.1663135593220339,0.513771186440678,0.11440677966101695,0.6878980891719745,1.3389191673780287,1.0,0.02895966496696352,1.557916810792113,0.30362605299072903,0.20224719101123595,0.3581172030029279,0.45528925077155424
"Core i3, DDR4, Intel, Processing & Multitasking",Thin and Light Laptop,0.1663135593220339,0.513771186440678,0.11440677966101695,0.6878980891719745,1.3389191673780287,1.0,0.02895966496696352,1.557916810792113,0.30362605299072903,0.20224719101123595,0.3581172030029279,0.45528925077155424
"Core i3, DDR4, Intel","8 GB, Processing & Multitasking",0.2129237288135593,0.4533898305084746,0.1292372881355932,0.6069651741293532,1.3387269261170782,1.0,0.03269983481758115,1.390742329972109,0.32147033514992385,0.24063116370808674,0.28095954336842915,0.4460059515506579
"Core i3, DDR4","8 GB, Processing & Multitasking",0.2129237288135593,0.4533898305084746,0.1292372881355932,0.6069651741293532,1.3387269261170782,1.0,0.03269983481758115,1.390742329972109,0.32147033514992385,0.24063116370808674,0.28095954336842915,0.4460059515506579
"Core i3, Intel, Processing & Multitasking, Thin and Light Laptop",8 GB,0.11758474576271187,0.5720338983050848,0.09004237288135593,0.7657657657657657,1.3386720053386718,1.0,0.022779912381499554,1.827086049543676,0.28670291646070173,0.1501766784452297,0.45268040317545255,0.4615865865865866
"Core i3, Processing & Multitasking, Thin and Light Laptop",8 GB,0.11758474576271187,0.5720338983050848,0.09004237288135593,0.7657657657657657,1.3386720053386718,1.0,0.022779912381499554,1.827086049543676,0.28670291646070173,0.1501766784452297,0.45268040317545255,0.4615865865865866
"DDR4, Everyday Use",Windows 11 Home,0.2097457627118644,0.388771186440678,0.10911016949152542,0.5202020202020202,1.338067321718548,1.0,0.027567060471128987,1.2739295272078501,0.31971160103074,0.22294372294372294,0.21502722195963098,0.4004279855778493
"Black, Processing & Multitasking",Windows 10 Home,0.0858050847457627,0.4523305084745763,0.05190677966101695,0.6049382716049383,1.3373810969439386,1.0,0.013094522048261996,1.3862884004237288,0.2759476907796723,0.10675381263616558,0.27864937794015815,0.359846184982797
"16 GB, Gaming","DDR4, Windows 10 Home",0.11864406779661017,0.4141949152542373,0.06567796610169492,0.5535714285714286,1.3364998173182316,1.0,0.01653619649525999,1.3122033898305088,0.2856699751861043,0.14058956916099774,0.23792301730818913,0.356069601753745
"16 GB, DDR4, Gaming Laptop",Windows 10 Home,0.11228813559322035,0.4523305084745763,0.06779661016949153,0.6037735849056604,1.3348062392293756,1.0,0.017005260700947995,1.3822134786117835,0.28255519093078746,0.13646055437100213,0.27652275464399106,0.3768282444434625
"Core i3, Windows 10 Home","DDR4, Thin and Light Laptop",0.08898305084745763,0.4459745762711864,0.05296610169491525,0.5952380952380952,1.3346906458545413,1.0,0.013281923297902905,1.3687686939182453,0.27525581395348847,0.10989010989010989,0.2694163707548029,0.357001470421898
"Core i3, Intel, Windows 10 Home","DDR4, Thin and Light Laptop",0.08898305084745763,0.4459745762711864,0.05296610169491525,0.5952380952380952,1.3346906458545413,1.0,0.013281923297902905,1.3687686939182453,0.27525581395348847,0.10989010989010989,0.2694163707548029,0.357001470421898
"Core i5, DDR4, Intel, Windows 11 Home","Processing & Multitasking, Thin and Light Laptop",0.0836864406779661,0.4661016949152542,0.05190677966101695,0.620253164556962,1.3307249712313003,1.0,0.012900387819592074,1.4059322033898305,0.2712280287837679,0.10425531914893617,0.28872814948764314,0.36580840046029917
"Core i5, DDR4, Windows 11 Home","Processing & Multitasking, Thin and Light Laptop",0.0836864406779661,0.4661016949152542,0.05190677966101695,0.620253164556962,1.3307249712313003,1.0,0.012900387819592074,1.4059322033898305,0.2712280287837679,0.10425531914893617,0.28872814948764314,0.36580840046029917
"8 GB, Everyday Use, Intel",Windows 11 Home,0.1228813559322034,0.388771186440678,0.0635593220338983,0.5172413793103448,1.3304519402424126,1.0,0.015786591496696346,1.2661168280871669,0.28317230273752003,0.14184397163120566,0.21018346979023472,0.3403645588649816
"8 GB, Windows 11 Home",Thin and Light Laptop,0.2108050847457627,0.513771186440678,0.1440677966101695,0.6834170854271358,1.3301973786458063,1.0,0.03576221811261132,1.5358656174334144,0.31453809711804187,0.24817518248175183,0.3489013695930635,0.4819147282805782
"8 GB, Intel, Processing & Multitasking","DDR4, Thin and Light Laptop",0.3305084745762712,0.4459745762711864,0.19597457627118645,0.592948717948718,1.3295572202935624,1.0,0.0485761993679977,1.3610703323101563,0.3702360588436538,0.3375912408759124,0.26528411040839345,0.5161893233449053
"Core i7, Windows 10 Home","DDR4, Intel",0.0635593220338983,0.614406779661017,0.05190677966101695,0.8166666666666668,1.3291954022988506,1.0,0.012855501292731976,2.103235747303545,0.26447502077754187,0.0829103214890017,0.5245421245421248,0.4505747126436782
"AMD, Processing & Multitasking, Ryzen 5 Hexa Core","8 GB, DDR4",0.07203389830508475,0.5423728813559322,0.05190677966101695,0.7205882352941176,1.3285845588235294,1.0,0.012837546681987937,1.6378233719892952,0.2665175659304818,0.09227871939736347,0.38943355119825707,0.4081456801470588
"Processing & Multitasking, Ryzen 5 Hexa Core","8 GB, DDR4",0.07203389830508475,0.5423728813559322,0.05190677966101695,0.7205882352941176,1.3285845588235294,1.0,0.012837546681987937,1.6378233719892952,0.2665175659304818,0.09227871939736347,0.38943355119825707,0.4081456801470588
"AMD, Thin and Light Laptop","8 GB, Processing & Multitasking",0.11440677966101695,0.4533898305084746,0.06885593220338983,0.6018518518518519,1.3274489442713742,1.0,0.016985061763860956,1.3728813559322033,0.2785425101214575,0.13800424628450103,0.2716049382716049,0.37686050536517823
"Core i3, DDR4, Processing & Multitasking, Thin and Light Laptop",8 GB,0.11440677966101695,0.5720338983050848,0.08686440677966102,0.7592592592592593,1.3272976680384088,1.0,0.02141985061763861,1.7777053455019558,0.278445559575213,0.14487632508833923,0.4374770810414375,0.4555555555555556
"Core i3, DDR4, Intel, Processing & Multitasking, Thin and Light Laptop",8 GB,0.11440677966101695,0.5720338983050848,0.08686440677966102,0.7592592592592593,1.3272976680384088,1.0,0.02141985061763861,1.7777053455019558,0.278445559575213,0.14487632508833923,0.4374770810414375,0.4555555555555556
"16 GB, Core i5",Thin and Light Laptop,0.09322033898305085,0.513771186440678,0.0635593220338983,0.6818181818181818,1.3270852858481723,1.0,0.015665397874174085,1.528147699757869,0.27180685358255446,0.11695906432748539,0.34561299267181605,0.40276476101218367
"16 GB, Core i5, Intel",Thin and Light Laptop,0.09322033898305085,0.513771186440678,0.0635593220338983,0.6818181818181818,1.3270852858481723,1.0,0.015665397874174085,1.528147699757869,0.27180685358255446,0.11695906432748539,0.34561299267181605,0.40276476101218367
"8 GB, Processing & Multitasking, Windows 10 Home","DDR4, Thin and Light Laptop",0.225635593220339,0.4459745762711864,0.13347457627118645,0.5915492957746479,1.3264193235422035,1.0,0.032846838193047984,1.356407071887785,0.31779688619633906,0.24803149606299213,0.26275819352058816,0.44541835335050683
"16 GB, Processing & Multitasking, Windows 11 Home",Thin and Light Laptop,0.09957627118644068,0.513771186440678,0.06779661016949153,0.6808510638297872,1.325202895371792,1.0,0.016637191180695204,1.5235169491525422,0.27253676470588234,0.12427184466019418,0.34362397441245995,0.40640491335819257
